Almacenamiento,Agno,Etapa,Bloque,Perfil
 ALMACENAMIENTO_XIII,2025,2,3,-0.8
 ALMACENAMIENTO_XIII,2025,2,4,0.4
 ALMACENAMIENTO_XIII,2025,2,5,0.6
 ALMACENAMIENTO_XIII,2025,3,1,-0.1
 ALMACENAMIENTO_XIII,2025,3,2,-0.1
 ALMACENAMIENTO_XIII,2025,3,3,-0.8
 ALMACENAMIENTO_XIII,2025,3,4,0.4
 ALMACENAMIENTO_XIII,2025,3,5,0.6
 ALMACENAMIENTO_XIII,2025,4,1,-0.1
 ALMACENAMIENTO_XIII,2025,4,2,-0.1
 ALMACENAMIENTO_XIII,2025,4,3,-0.8
 ALMACENAMIENTO_XIII,2025,4,4,0.4
 ALMACENAMIENTO_XIII,2025,4,5,0.6
 ALMACENAMIENTO_XIII,2025,5,1,-0.1
 ALMACENAMIENTO_XIII,2025,5,2,-0.1
 ALMACENAMIENTO_XIII,2025,5,3,-0.8
 ALMACENAMIENTO_XIII,2025,5,4,0.4
 ALMACENAMIENTO_XIII,2025,5,5,0.6
 ALMACENAMIENTO_XIII,2025,6,1,-0.1
 ALMACENAMIENTO_XIII,2025,6,2,-0.1
 ALMACENAMIENTO_XIII,2025,6,3,-0.8
 ALMACENAMIENTO_XIII,2025,6,4,0.4
 ALMACENAMIENTO_XIII,2025,6,5,0.6
 ALMACENAMIENTO_XIII,2025,7,1,-0.1
 ALMACENAMIENTO_XIII,2025,7,2,-0.1
 ALMACENAMIENTO_XIII,2025,7,3,-0.8
 ALMACENAMIENTO_XIII,2025,7,4,0.4
 ALMACENAMIENTO_XIII,2025,7,5,0.6
 ALMACENAMIENTO_XIII,2025,8,1,-0.1
 ALMACENAMIENTO_XIII,2025,8,2,-0.1
 ALMACENAMIENTO_XIII,2025,8,3,-0.8
 ALMACENAMIENTO_XIII,2025,8,4,0.4
 ALMACENAMIENTO_XIII,2025,8,5,0.6
 ALMACENAMIENTO_XIII,2025,9,1,-0.1
 ALMACENAMIENTO_XIII,2025,9,2,-0.1
 ALMACENAMIENTO_XIII,2025,9,3,-0.8
 ALMACENAMIENTO_XIII,2025,9,4,0.4
 ALMACENAMIENTO_XIII,2025,9,5,0.6
 ALMACENAMIENTO_XIII,2025,10,1,-0.1
 ALMACENAMIENTO_XIII,2025,10,2,-0.1
 ALMACENAMIENTO_XIII,2025,10,3,-0.8
 ALMACENAMIENTO_XIII,2025,10,4,0.4
 ALMACENAMIENTO_XIII,2025,10,5,0.6
 ALMACENAMIENTO_XIII,2025,11,1,-0.1
 ALMACENAMIENTO_XIII,2025,11,2,-0.1
 ALMACENAMIENTO_XIII,2025,11,3,-0.8
 ALMACENAMIENTO_XIII,2025,11,4,0.4
 ALMACENAMIENTO_XIII,2025,11,5,0.6
 ALMACENAMIENTO_XIII,2025,12,1,-0.1
 ALMACENAMIENTO_XIII,2025,12,2,-0.1
 ALMACENAMIENTO_XIII,2025,12,3,-0.8
 ALMACENAMIENTO_XIII,2025,12,4,0.4
 ALMACENAMIENTO_XIII,2025,12,5,0.6
 ALMACENAMIENTO_XIII,2026,1,1,-0.1
 ALMACENAMIENTO_XIII,2026,1,2,-0.1
 ALMACENAMIENTO_XIII,2026,1,3,-0.8
 ALMACENAMIENTO_XIII,2026,1,4,0.4
 ALMACENAMIENTO_XIII,2026,1,5,0.6
 ALMACENAMIENTO_XIII,2026,2,1,-0.1
 ALMACENAMIENTO_XIII,2026,2,2,-0.1
 ALMACENAMIENTO_XIII,2026,2,3,-0.8
 ALMACENAMIENTO_XIII,2026,2,4,0.4
 ALMACENAMIENTO_XIII,2026,2,5,0.6
 ALMACENAMIENTO_XIII,2026,3,1,-0.1
 ALMACENAMIENTO_XIII,2026,3,2,-0.1
 ALMACENAMIENTO_XIII,2026,3,3,-0.8
 ALMACENAMIENTO_XIII,2026,3,4,0.4
 ALMACENAMIENTO_XIII,2026,3,5,0.6
 ALMACENAMIENTO_XIII,2026,4,1,-0.1
 ALMACENAMIENTO_XIII,2026,4,2,-0.1
 ALMACENAMIENTO_XIII,2026,4,3,-0.8
 ALMACENAMIENTO_XIII,2026,4,4,0.4
 ALMACENAMIENTO_XIII,2026,4,5,0.6
 ALMACENAMIENTO_XIII,2026,5,1,-0.1
 ALMACENAMIENTO_XIII,2026,5,2,-0.1
 ALMACENAMIENTO_XIII,2026,5,3,-0.8
 ALMACENAMIENTO_XIII,2026,5,4,0.4
 ALMACENAMIENTO_XIII,2026,5,5,0.6
 ALMACENAMIENTO_XIII,2026,6,1,-0.1
 ALMACENAMIENTO_XIII,2026,6,2,-0.1
 ALMACENAMIENTO_XIII,2026,6,3,-0.8
 ALMACENAMIENTO_XIII,2026,6,4,0.4
 ALMACENAMIENTO_XIII,2026,6,5,0.6
 ALMACENAMIENTO_XIII,2026,7,1,-0.1
 ALMACENAMIENTO_XIII,2026,7,2,-0.1
 ALMACENAMIENTO_XIII,2026,7,3,-0.8
 ALMACENAMIENTO_XIII,2026,7,4,0.4
 ALMACENAMIENTO_XIII,2026,7,5,0.6
 ALMACENAMIENTO_XIII,2026,8,1,-0.1
 ALMACENAMIENTO_XIII,2026,8,2,-0.1
 ALMACENAMIENTO_XIII,2026,8,3,-0.8
 ALMACENAMIENTO_XIII,2026,8,4,0.4
 ALMACENAMIENTO_XIII,2026,8,5,0.6
 ALMACENAMIENTO_XIII,2026,9,1,-0.1
 ALMACENAMIENTO_XIII,2026,9,2,-0.1
 ALMACENAMIENTO_XIII,2026,9,3,-0.8
 ALMACENAMIENTO_XIII,2026,9,4,0.4
 ALMACENAMIENTO_XIII,2026,9,5,0.6
 ALMACENAMIENTO_XIII,2026,10,1,-0.1
 ALMACENAMIENTO_XIII,2026,10,2,-0.1
 ALMACENAMIENTO_XIII,2026,10,3,-0.8
 ALMACENAMIENTO_XIII,2026,10,4,0.4
 ALMACENAMIENTO_XIII,2026,10,5,0.6
 ALMACENAMIENTO_XIII,2026,11,1,-0.1
 ALMACENAMIENTO_XIII,2026,11,2,-0.1
 ALMACENAMIENTO_XIII,2026,11,3,-0.8
 ALMACENAMIENTO_XIII,2026,11,4,0.4
 ALMACENAMIENTO_XIII,2026,11,5,0.6
 ALMACENAMIENTO_XIII,2026,12,1,-0.1
 ALMACENAMIENTO_XIII,2026,12,2,-0.1
 ALMACENAMIENTO_XIII,2026,12,3,-0.8
 ALMACENAMIENTO_XIII,2026,12,4,0.4
 ALMACENAMIENTO_XIII,2026,12,5,0.6
 ALMACENAMIENTO_XIII,2027,1,1,-0.1
 ALMACENAMIENTO_XIII,2027,1,2,-0.1
 ALMACENAMIENTO_XIII,2027,1,3,-0.8
 ALMACENAMIENTO_XIII,2027,1,4,0.4
 ALMACENAMIENTO_XIII,2027,1,5,0.6
 ALMACENAMIENTO_XIII,2027,2,1,-0.1
 ALMACENAMIENTO_XIII,2027,2,2,-0.1
 ALMACENAMIENTO_XIII,2027,2,3,-0.8
 ALMACENAMIENTO_XIII,2027,2,4,0.4
 ALMACENAMIENTO_XIII,2027,2,5,0.6
 ALMACENAMIENTO_XIII,2027,3,1,-0.1
 ALMACENAMIENTO_XIII,2027,3,2,-0.1
 ALMACENAMIENTO_XIII,2027,3,3,-0.8
 ALMACENAMIENTO_XIII,2027,3,4,0.4
 ALMACENAMIENTO_XIII,2027,3,5,0.6
 ALMACENAMIENTO_XIII,2027,4,1,-0.1
 ALMACENAMIENTO_XIII,2027,4,2,-0.1
 ALMACENAMIENTO_XIII,2027,4,3,-0.8
 ALMACENAMIENTO_XIII,2027,4,4,0.4
 ALMACENAMIENTO_XIII,2027,4,5,0.6
 ALMACENAMIENTO_XIII,2027,5,1,-0.1
 ALMACENAMIENTO_XIII,2027,5,2,-0.1
 ALMACENAMIENTO_XIII,2027,5,3,-0.8
 ALMACENAMIENTO_XIII,2027,5,4,0.4
 ALMACENAMIENTO_XIII,2027,5,5,0.6
 ALMACENAMIENTO_XIII,2027,6,1,-0.1
 ALMACENAMIENTO_XIII,2027,6,2,-0.1
 ALMACENAMIENTO_XIII,2027,6,3,-0.8
 ALMACENAMIENTO_XIII,2027,6,4,0.4
 ALMACENAMIENTO_XIII,2027,6,5,0.6
 ALMACENAMIENTO_XIII,2027,7,1,-0.1
 ALMACENAMIENTO_XIII,2027,7,2,-0.1
 ALMACENAMIENTO_XIII,2027,7,3,-0.8
 ALMACENAMIENTO_XIII,2027,7,4,0.4
 ALMACENAMIENTO_XIII,2027,7,5,0.6
 ALMACENAMIENTO_XIII,2027,8,1,-0.1
 ALMACENAMIENTO_XIII,2027,8,2,-0.1
 ALMACENAMIENTO_XIII,2027,8,3,-0.8
 ALMACENAMIENTO_XIII,2027,8,4,0.4
 ALMACENAMIENTO_XIII,2027,8,5,0.6
 ALMACENAMIENTO_XIII,2027,9,1,-0.1
 ALMACENAMIENTO_XIII,2027,9,2,-0.1
 ALMACENAMIENTO_XIII,2027,9,3,-0.8
 ALMACENAMIENTO_XIII,2027,9,4,0.4
 ALMACENAMIENTO_XIII,2027,9,5,0.6
 ALMACENAMIENTO_XIII,2027,10,1,-0.1
 ALMACENAMIENTO_XIII,2027,10,2,-0.1
 ALMACENAMIENTO_XIII,2027,10,3,-0.8
 ALMACENAMIENTO_XIII,2027,10,4,0.4
 ALMACENAMIENTO_XIII,2027,10,5,0.6
 ALMACENAMIENTO_XIII,2027,11,1,-0.1
 ALMACENAMIENTO_XIII,2027,11,2,-0.1
 ALMACENAMIENTO_XIII,2027,11,3,-0.8
 ALMACENAMIENTO_XIII,2027,11,4,0.4
 ALMACENAMIENTO_XIII,2027,11,5,0.6
 ALMACENAMIENTO_XIII,2027,12,1,-0.1
 ALMACENAMIENTO_XIII,2027,12,2,-0.1
 ALMACENAMIENTO_XIII,2027,12,3,-0.8
 ALMACENAMIENTO_XIII,2027,12,4,0.4
 ALMACENAMIENTO_XIII,2027,12,5,0.6
 ALMACENAMIENTO_XIII,2028,1,1,-0.1
 ALMACENAMIENTO_XIII,2028,1,2,-0.1
 ALMACENAMIENTO_XIII,2028,1,3,-0.8
 ALMACENAMIENTO_XIII,2028,1,4,0.4
 ALMACENAMIENTO_XIII,2028,1,5,0.6
 ALMACENAMIENTO_XIII,2028,2,1,-0.1
 ALMACENAMIENTO_XIII,2028,2,2,-0.1
 ALMACENAMIENTO_XIII,2028,2,3,-0.8
 ALMACENAMIENTO_XIII,2028,2,4,0.4
 ALMACENAMIENTO_XIII,2028,2,5,0.6
 ALMACENAMIENTO_XIII,2028,3,1,-0.1
 ALMACENAMIENTO_XIII,2028,3,2,-0.1
 ALMACENAMIENTO_XIII,2028,3,3,-0.8
 ALMACENAMIENTO_XIII,2028,3,4,0.4
 ALMACENAMIENTO_XIII,2028,3,5,0.6
 ALMACENAMIENTO_XIII,2028,4,1,-0.1
 ALMACENAMIENTO_XIII,2028,4,2,-0.1
 ALMACENAMIENTO_XIII,2028,4,3,-0.8
 ALMACENAMIENTO_XIII,2028,4,4,0.4
 ALMACENAMIENTO_XIII,2028,4,5,0.6
 ALMACENAMIENTO_XIII,2028,5,1,-0.1
 ALMACENAMIENTO_XIII,2028,5,2,-0.1
 ALMACENAMIENTO_XIII,2028,5,3,-0.8
 ALMACENAMIENTO_XIII,2028,5,4,0.4
 ALMACENAMIENTO_XIII,2028,5,5,0.6
 ALMACENAMIENTO_XIII,2028,6,1,-0.1
 ALMACENAMIENTO_XIII,2028,6,2,-0.1
 ALMACENAMIENTO_XIII,2028,6,3,-0.8
 ALMACENAMIENTO_XIII,2028,6,4,0.4
 ALMACENAMIENTO_XIII,2028,6,5,0.6
 ALMACENAMIENTO_XIII,2028,7,1,-0.1
 ALMACENAMIENTO_XIII,2028,7,2,-0.1
 ALMACENAMIENTO_XIII,2028,7,3,-0.8
 ALMACENAMIENTO_XIII,2028,7,4,0.4
 ALMACENAMIENTO_XIII,2028,7,5,0.6
 ALMACENAMIENTO_XIII,2028,8,1,-0.1
 ALMACENAMIENTO_XIII,2028,8,2,-0.1
 ALMACENAMIENTO_XIII,2028,8,3,-0.8
 ALMACENAMIENTO_XIII,2028,8,4,0.4
 ALMACENAMIENTO_XIII,2028,8,5,0.6
 ALMACENAMIENTO_XIII,2028,9,1,-0.1
 ALMACENAMIENTO_XIII,2028,9,2,-0.1
 ALMACENAMIENTO_XIII,2028,9,3,-0.8
 ALMACENAMIENTO_XIII,2028,9,4,0.4
 ALMACENAMIENTO_XIII,2028,9,5,0.6
 ALMACENAMIENTO_XIII,2028,10,1,-0.1
 ALMACENAMIENTO_XIII,2028,10,2,-0.1
 ALMACENAMIENTO_XIII,2028,10,3,-0.8
 ALMACENAMIENTO_XIII,2028,10,4,0.4
 ALMACENAMIENTO_XIII,2028,10,5,0.6
 ALMACENAMIENTO_XIII,2028,11,1,-0.1
 ALMACENAMIENTO_XIII,2028,11,2,-0.1
 ALMACENAMIENTO_XIII,2028,11,3,-0.8
 ALMACENAMIENTO_XIII,2028,11,4,0.4
 ALMACENAMIENTO_XIII,2028,11,5,0.6
 ALMACENAMIENTO_XIII,2028,12,1,-0.1
 ALMACENAMIENTO_XIII,2028,12,2,-0.1
 ALMACENAMIENTO_XIII,2028,12,3,-0.8
 ALMACENAMIENTO_XIII,2028,12,4,0.4
 ALMACENAMIENTO_XIII,2028,12,5,0.6
 ALMACENAMIENTO_XIII,2029,1,1,-0.1
 ALMACENAMIENTO_XIII,2029,1,2,-0.1
 ALMACENAMIENTO_XIII,2029,1,3,-0.8
 ALMACENAMIENTO_XIII,2029,1,4,0.4
 ALMACENAMIENTO_XIII,2029,1,5,0.6
 ALMACENAMIENTO_XIII,2029,2,1,-0.1
 ALMACENAMIENTO_XIII,2029,2,2,-0.1
 ALMACENAMIENTO_XIII,2029,2,3,-0.8
 ALMACENAMIENTO_XIII,2029,2,4,0.4
 ALMACENAMIENTO_XIII,2029,2,5,0.6
 ALMACENAMIENTO_XIII,2029,3,1,-0.1
 ALMACENAMIENTO_XIII,2029,3,2,-0.1
 ALMACENAMIENTO_XIII,2029,3,3,-0.8
 ALMACENAMIENTO_XIII,2029,3,4,0.4
 ALMACENAMIENTO_XIII,2029,3,5,0.6
 ALMACENAMIENTO_XIII,2029,4,1,-0.1
 ALMACENAMIENTO_XIII,2029,4,2,-0.1
 ALMACENAMIENTO_XIII,2029,4,3,-0.8
 ALMACENAMIENTO_XIII,2029,4,4,0.4
 ALMACENAMIENTO_XIII,2029,4,5,0.6
 ALMACENAMIENTO_XIII,2029,5,1,-0.1
 ALMACENAMIENTO_XIII,2029,5,2,-0.1
 ALMACENAMIENTO_XIII,2029,5,3,-0.8
 ALMACENAMIENTO_XIII,2029,5,4,0.4
 ALMACENAMIENTO_XIII,2029,5,5,0.6
 ALMACENAMIENTO_XIII,2029,6,1,-0.1
 ALMACENAMIENTO_XIII,2029,6,2,-0.1
 ALMACENAMIENTO_XIII,2029,6,3,-0.8
 ALMACENAMIENTO_XIII,2029,6,4,0.4
 ALMACENAMIENTO_XIII,2029,6,5,0.6
 ALMACENAMIENTO_XIII,2029,7,1,-0.1
 ALMACENAMIENTO_XIII,2029,7,2,-0.1
 ALMACENAMIENTO_XIII,2029,7,3,-0.8
 ALMACENAMIENTO_XIII,2029,7,4,0.4
 ALMACENAMIENTO_XIII,2029,7,5,0.6
 ALMACENAMIENTO_XIII,2029,8,1,-0.1
 ALMACENAMIENTO_XIII,2029,8,2,-0.1
 ALMACENAMIENTO_XIII,2029,8,3,-0.8
 ALMACENAMIENTO_XIII,2029,8,4,0.4
 ALMACENAMIENTO_XIII,2029,8,5,0.6
 ALMACENAMIENTO_XIII,2029,9,1,-0.1
 ALMACENAMIENTO_XIII,2029,9,2,-0.1
 ALMACENAMIENTO_XIII,2029,9,3,-0.8
 ALMACENAMIENTO_XIII,2029,9,4,0.4
 ALMACENAMIENTO_XIII,2029,9,5,0.6
 ALMACENAMIENTO_XIII,2029,10,1,-0.1
 ALMACENAMIENTO_XIII,2029,10,2,-0.1
 ALMACENAMIENTO_XIII,2029,10,3,-0.8
 ALMACENAMIENTO_XIII,2029,10,4,0.4
 ALMACENAMIENTO_XIII,2029,10,5,0.6
 ALMACENAMIENTO_XIII,2029,11,1,-0.1
 ALMACENAMIENTO_XIII,2029,11,2,-0.1
 ALMACENAMIENTO_XIII,2029,11,3,-0.8
 ALMACENAMIENTO_XIII,2029,11,4,0.4
 ALMACENAMIENTO_XIII,2029,11,5,0.6
 ALMACENAMIENTO_XIII,2029,12,1,-0.1
 ALMACENAMIENTO_XIII,2029,12,2,-0.1
 ALMACENAMIENTO_XIII,2029,12,3,-0.8
 ALMACENAMIENTO_XIII,2029,12,4,0.4
 ALMACENAMIENTO_XIII,2029,12,5,0.6
 ALMACENAMIENTO_XIII,2030,1,1,-0.1
 ALMACENAMIENTO_XIII,2030,1,2,-0.1
 ALMACENAMIENTO_XIII,2030,1,3,-0.8
 ALMACENAMIENTO_XIII,2030,1,4,0.4
 ALMACENAMIENTO_XIII,2030,1,5,0.6
 ALMACENAMIENTO_XIII,2030,2,1,-0.1
 ALMACENAMIENTO_XIII,2030,2,2,-0.1
 ALMACENAMIENTO_XIII,2030,2,3,-0.8
 ALMACENAMIENTO_XIII,2030,2,4,0.4
 ALMACENAMIENTO_XIII,2030,2,5,0.6
 ALMACENAMIENTO_XIII,2030,3,1,-0.1
 ALMACENAMIENTO_XIII,2030,3,2,-0.1
 ALMACENAMIENTO_XIII,2030,3,3,-0.8
 ALMACENAMIENTO_XIII,2030,3,4,0.4
 ALMACENAMIENTO_XIII,2030,3,5,0.6
 ALMACENAMIENTO_XIII,2030,4,1,-0.1
 ALMACENAMIENTO_XIII,2030,4,2,-0.1
 ALMACENAMIENTO_XIII,2030,4,3,-0.8
 ALMACENAMIENTO_XIII,2030,4,4,0.4
 ALMACENAMIENTO_XIII,2030,4,5,0.6
 ALMACENAMIENTO_XIII,2030,5,1,-0.1
 ALMACENAMIENTO_XIII,2030,5,2,-0.1
 ALMACENAMIENTO_XIII,2030,5,3,-0.8
 ALMACENAMIENTO_XIII,2030,5,4,0.4
 ALMACENAMIENTO_XIII,2030,5,5,0.6
 ALMACENAMIENTO_XIII,2030,6,1,-0.1
 ALMACENAMIENTO_XIII,2030,6,2,-0.1
 ALMACENAMIENTO_XIII,2030,6,3,-0.8
 ALMACENAMIENTO_XIII,2030,6,4,0.4
 ALMACENAMIENTO_XIII,2030,6,5,0.6
 ALMACENAMIENTO_XIII,2030,7,1,-0.1
 ALMACENAMIENTO_XIII,2030,7,2,-0.1
 ALMACENAMIENTO_XIII,2030,7,3,-0.8
 ALMACENAMIENTO_XIII,2030,7,4,0.4
 ALMACENAMIENTO_XIII,2030,7,5,0.6
 ALMACENAMIENTO_XIII,2030,8,1,-0.1
 ALMACENAMIENTO_XIII,2030,8,2,-0.1
 ALMACENAMIENTO_XIII,2030,8,3,-0.8
 ALMACENAMIENTO_XIII,2030,8,4,0.4
 ALMACENAMIENTO_XIII,2030,8,5,0.6
 ALMACENAMIENTO_XIII,2030,9,1,-0.1
 ALMACENAMIENTO_XIII,2030,9,2,-0.1
 ALMACENAMIENTO_XIII,2030,9,3,-0.8
 ALMACENAMIENTO_XIII,2030,9,4,0.4
 ALMACENAMIENTO_XIII,2030,9,5,0.6
 ALMACENAMIENTO_XIII,2030,10,1,-0.1
 ALMACENAMIENTO_XIII,2030,10,2,-0.1
 ALMACENAMIENTO_XIII,2030,10,3,-0.8
 ALMACENAMIENTO_XIII,2030,10,4,0.4
 ALMACENAMIENTO_XIII,2030,10,5,0.6
 ALMACENAMIENTO_XIII,2030,11,1,-0.1
 ALMACENAMIENTO_XIII,2030,11,2,-0.1
 ALMACENAMIENTO_XIII,2030,11,3,-0.8
 ALMACENAMIENTO_XIII,2030,11,4,0.4
 ALMACENAMIENTO_XIII,2030,11,5,0.6
 ALMACENAMIENTO_XIII,2030,12,1,-0.1
 ALMACENAMIENTO_XIII,2030,12,2,-0.1
 ALMACENAMIENTO_XIII,2030,12,3,-0.8
 ALMACENAMIENTO_XIII,2030,12,4,0.4
 ALMACENAMIENTO_XIII,2030,12,5,0.6
 ALMACENAMIENTO_XIII,2031,1,1,-0.1
 ALMACENAMIENTO_XIII,2031,1,2,-0.1
 ALMACENAMIENTO_XIII,2031,1,3,-0.8
 ALMACENAMIENTO_XIII,2031,1,4,0.4
 ALMACENAMIENTO_XIII,2031,1,5,0.6
 ALMACENAMIENTO_XIII,2031,2,1,-0.1
 ALMACENAMIENTO_XIII,2031,2,2,-0.1
 ALMACENAMIENTO_XIII,2031,2,3,-0.8
 ALMACENAMIENTO_XIII,2031,2,4,0.4
 ALMACENAMIENTO_XIII,2031,2,5,0.6
 ALMACENAMIENTO_XIII,2031,3,1,-0.1
 ALMACENAMIENTO_XIII,2031,3,2,-0.1
 ALMACENAMIENTO_XIII,2031,3,3,-0.8
 ALMACENAMIENTO_XIII,2031,3,4,0.4
 ALMACENAMIENTO_XIII,2031,3,5,0.6
 ALMACENAMIENTO_XIII,2031,4,1,-0.1
 ALMACENAMIENTO_XIII,2031,4,2,-0.1
 ALMACENAMIENTO_XIII,2031,4,3,-0.8
 ALMACENAMIENTO_XIII,2031,4,4,0.4
 ALMACENAMIENTO_XIII,2031,4,5,0.6
 ALMACENAMIENTO_XIII,2031,5,1,-0.1
 ALMACENAMIENTO_XIII,2031,5,2,-0.1
 ALMACENAMIENTO_XIII,2031,5,3,-0.8
 ALMACENAMIENTO_XIII,2031,5,4,0.4
 ALMACENAMIENTO_XIII,2031,5,5,0.6
 ALMACENAMIENTO_XIII,2031,6,1,-0.1
 ALMACENAMIENTO_XIII,2031,6,2,-0.1
 ALMACENAMIENTO_XIII,2031,6,3,-0.8
 ALMACENAMIENTO_XIII,2031,6,4,0.4
 ALMACENAMIENTO_XIII,2031,6,5,0.6
 ALMACENAMIENTO_XIII,2031,7,1,-0.1
 ALMACENAMIENTO_XIII,2031,7,2,-0.1
 ALMACENAMIENTO_XIII,2031,7,3,-0.8
 ALMACENAMIENTO_XIII,2031,7,4,0.4
 ALMACENAMIENTO_XIII,2031,7,5,0.6
 ALMACENAMIENTO_XIII,2031,8,1,-0.1
 ALMACENAMIENTO_XIII,2031,8,2,-0.1
 ALMACENAMIENTO_XIII,2031,8,3,-0.8
 ALMACENAMIENTO_XIII,2031,8,4,0.4
 ALMACENAMIENTO_XIII,2031,8,5,0.6
 ALMACENAMIENTO_XIII,2031,9,1,-0.1
 ALMACENAMIENTO_XIII,2031,9,2,-0.1
 ALMACENAMIENTO_XIII,2031,9,3,-0.8
 ALMACENAMIENTO_XIII,2031,9,4,0.4
 ALMACENAMIENTO_XIII,2031,9,5,0.6
 ALMACENAMIENTO_XIII,2031,10,1,-0.1
 ALMACENAMIENTO_XIII,2031,10,2,-0.1
 ALMACENAMIENTO_XIII,2031,10,3,-0.8
 ALMACENAMIENTO_XIII,2031,10,4,0.4
 ALMACENAMIENTO_XIII,2031,10,5,0.6
 ALMACENAMIENTO_XIII,2031,11,1,-0.1
 ALMACENAMIENTO_XIII,2031,11,2,-0.1
 ALMACENAMIENTO_XIII,2031,11,3,-0.8
 ALMACENAMIENTO_XIII,2031,11,4,0.4
 ALMACENAMIENTO_XIII,2031,11,5,0.6
 ALMACENAMIENTO_XIII,2031,12,1,-0.1
 ALMACENAMIENTO_XIII,2031,12,2,-0.1
 ALMACENAMIENTO_XIII,2031,12,3,-0.8
 ALMACENAMIENTO_XIII,2031,12,4,0.4
 ALMACENAMIENTO_XIII,2031,12,5,0.6
 ALMACENAMIENTO_XIII,2032,1,1,-0.1
 ALMACENAMIENTO_XIII,2032,1,2,-0.1
 ALMACENAMIENTO_XIII,2032,1,3,-0.8
 ALMACENAMIENTO_XIII,2032,1,4,0.4
 ALMACENAMIENTO_XIII,2032,1,5,0.6
 ALMACENAMIENTO_XIII,2032,2,1,-0.1
 ALMACENAMIENTO_XIII,2032,2,2,-0.1
 ALMACENAMIENTO_XIII,2032,2,3,-0.8
 ALMACENAMIENTO_XIII,2032,2,4,0.4
 ALMACENAMIENTO_XIII,2032,2,5,0.6
 ALMACENAMIENTO_XIII,2032,3,1,-0.1
 ALMACENAMIENTO_XIII,2032,3,2,-0.1
 ALMACENAMIENTO_XIII,2032,3,3,-0.8
 ALMACENAMIENTO_XIII,2032,3,4,0.4
 ALMACENAMIENTO_XIII,2032,3,5,0.6
 ALMACENAMIENTO_XIII,2032,4,1,-0.1
 ALMACENAMIENTO_XIII,2032,4,2,-0.1
 ALMACENAMIENTO_XIII,2032,4,3,-0.8
 ALMACENAMIENTO_XIII,2032,4,4,0.4
 ALMACENAMIENTO_XIII,2032,4,5,0.6
 ALMACENAMIENTO_XIII,2032,5,1,-0.1
 ALMACENAMIENTO_XIII,2032,5,2,-0.1
 ALMACENAMIENTO_XIII,2032,5,3,-0.8
 ALMACENAMIENTO_XIII,2032,5,4,0.4
 ALMACENAMIENTO_XIII,2032,5,5,0.6
 ALMACENAMIENTO_XIII,2032,6,1,-0.1
 ALMACENAMIENTO_XIII,2032,6,2,-0.1
 ALMACENAMIENTO_XIII,2032,6,3,-0.8
 ALMACENAMIENTO_XIII,2032,6,4,0.4
 ALMACENAMIENTO_XIII,2032,6,5,0.6
 ALMACENAMIENTO_XIII,2032,7,1,-0.1
 ALMACENAMIENTO_XIII,2032,7,2,-0.1
 ALMACENAMIENTO_XIII,2032,7,3,-0.8
 ALMACENAMIENTO_XIII,2032,7,4,0.4
 ALMACENAMIENTO_XIII,2032,7,5,0.6
 ALMACENAMIENTO_XIII,2032,8,1,-0.1
 ALMACENAMIENTO_XIII,2032,8,2,-0.1
 ALMACENAMIENTO_XIII,2032,8,3,-0.8
 ALMACENAMIENTO_XIII,2032,8,4,0.4
 ALMACENAMIENTO_XIII,2032,8,5,0.6
 ALMACENAMIENTO_XIII,2032,9,1,-0.1
 ALMACENAMIENTO_XIII,2032,9,2,-0.1
 ALMACENAMIENTO_XIII,2032,9,3,-0.8
 ALMACENAMIENTO_XIII,2032,9,4,0.4
 ALMACENAMIENTO_XIII,2032,9,5,0.6
 ALMACENAMIENTO_XIII,2032,10,1,-0.1
 ALMACENAMIENTO_XIII,2032,10,2,-0.1
 ALMACENAMIENTO_XIII,2032,10,3,-0.8
 ALMACENAMIENTO_XIII,2032,10,4,0.4
 ALMACENAMIENTO_XIII,2032,10,5,0.6
 ALMACENAMIENTO_XIII,2032,11,1,-0.1
 ALMACENAMIENTO_XIII,2032,11,2,-0.1
 ALMACENAMIENTO_XIII,2032,11,3,-0.8
 ALMACENAMIENTO_XIII,2032,11,4,0.4
 ALMACENAMIENTO_XIII,2032,11,5,0.6
 ALMACENAMIENTO_XIII,2032,12,1,-0.1
 ALMACENAMIENTO_XIII,2032,12,2,-0.1
 ALMACENAMIENTO_XIII,2032,12,3,-0.8
 ALMACENAMIENTO_XIII,2032,12,4,0.4
 ALMACENAMIENTO_XIII,2032,12,5,0.6
 ALMACENAMIENTO_XIII,2033,1,1,-0.1
 ALMACENAMIENTO_XIII,2033,1,2,-0.1
 ALMACENAMIENTO_XIII,2033,1,3,-0.8
 ALMACENAMIENTO_XIII,2033,1,4,0.4
 ALMACENAMIENTO_XIII,2033,1,5,0.6
 ALMACENAMIENTO_XIII,2033,2,1,-0.1
 ALMACENAMIENTO_XIII,2033,2,2,-0.1
 ALMACENAMIENTO_XIII,2033,2,3,-0.8
 ALMACENAMIENTO_XIII,2033,2,4,0.4
 ALMACENAMIENTO_XIII,2033,2,5,0.6
 ALMACENAMIENTO_XIII,2033,3,1,-0.1
 ALMACENAMIENTO_XIII,2033,3,2,-0.1
 ALMACENAMIENTO_XIII,2033,3,3,-0.8
 ALMACENAMIENTO_XIII,2033,3,4,0.4
 ALMACENAMIENTO_XIII,2033,3,5,0.6
